objno_deep2,z_pred
11033012,0.7909328013903905
11008311,0.4450654342562693
13017517,0.8924058401932422
11039902,0.8320409727736152
12028731,0.427966557937011
13017296,0.5697862516826782
12028331,1.1861998311549657
13032515,0.4169712243096224
12007455,0.6820009698937874
13056258,0.4791331212172047
12024932,0.11916704743286177
11033623,0.8924058401932422
11050989,0.6242788101614923
12007472,1.0599000116519728
13012163,1.3243630458062392
12015255,0.6819401553496389
13010625,0.2442556749303348
12015814,0.5657333367605745
14100342,1.0592238367782734
13003388,1.3116065070804275
13048969,0.9815058125075717
11046928,0.414492961654861
12100036,1.3103054645970316
12023700,0.8112114427356234
12008851,0.7687358957418653
13016662,1.080917938957605
13042073,0.42206667671011794
13003405,1.3748200487954674
14013108,0.24584306611729986
14027644,1.005800827900039
11041293,1.426147239419288
14023724,0.6760811723429718
13044269,0.9357957410550761
13024524,0.8144298915560496
11040834,0.42379994067507853
11018870,1.080917938957605
11007393,0.8726008048601017
11021220,0.6590547905598805
11032831,0.9101089330504666
13056127,0.4554267149083324
13049747,0.7762369397028878
12015439,1.5935093231985282
13032344,1.2033027591657288
12015507,1.0724093941337773
13011789,1.372359563252767
13049598,0.5032555129965971
12016362,0.9430223436555368
13049899,0.8259310394550632
13026472,0.9187677683804523
14023658,0.6077711076610757
13003400,0.9359085729666794
12024044,1.0089532751820132
11014382,0.7603279766913382
11014235,1.1308776304215973
12008575,0.6091151394593871
14033484,0.822929081661419
11008352,0.621838466505759
12025269,1.2374802053377618
13033105,1.3875629160565834
12019339,1.4818488139023416
14022415,0.7140649451499563
11026982,0.6559797543028734
14033134,0.9903843342663532
13011072,0.7979035853020116
12007424,1.0891008112591354
13010841,0.7149374941569486
12015560,0.6115036225804643
13056079,1.3673668893934379
11101590,0.6735754843273449
11039245,0.2751682372863247
12019186,0.5751434156330982
14027356,0.44070910851924955
13058245,1.5451529329227969
13049570,0.8435300154752063
13024765,0.577770387660405
13032747,1.0477943478369394
13018541,1.490168140550008
12003550,1.0289866549317352
12027507,0.8064309677099323
13010561,1.1283425717145277
11032157,0.18019804450448787
11051004,0.5215320002945202
12003986,1.0344792887462313
11021749,1.4210525661773266
13051207,0.48955493095774794
11026460,0.6540327534546185
13003821,0.7483332629580316
11052315,0.837431108399321
13040189,0.41642255068434836
11051619,0.46568977809814366
13059429,1.0539012539116654
12005453,0.7596758041822249
12020726,0.422894461372812
13063409,0.2817977148221457
13042383,0.7701352798991447
14034694,0.7971567966608158
12020404,0.762547533451799
12024843,0.8246534223980118
12015154,0.7373159891607904
14028559,0.615894228155749
13042347,0.3590704008992501
14011956,0.9330928268315017
13058170,0.5564176658463913
13011794,0.8980438594712259
13048177,0.6800315207244013
11021303,0.2532587357318378
13025646,0.43846586412000477
14006211,0.5934266844777843
13010520,1.2506638485171304
14023283,0.93967975601274
14018224,0.6055177060636832
12011520,0.42887518872317826
11038979,0.7468488023691618
12029890,0.45675668621737997
12016312,0.273595825632136
14033265,0.4679787217978384
12005203,0.5622566052363288
11002200,0.2671986308168656
12016351,0.8003165086413502
14034206,1.018492876539616
13040878,1.275705609759132
13025520,0.8564925596683357
13041636,0.44659817438042826
12019233,0.47622720048646744
11047477,1.3566587307099467
13012404,0.8116795012926267
13059322,0.6338353066164609
14013732,0.9738517262335387
14001836,0.609358038867553
13010765,1.1027687693342763
14016642,0.7292357291107869
13020598,0.3110870104536489
12024340,0.5242829248540809
12003490,0.5143912476229547
13041589,1.1206672445284196
14011077,0.6386437733234737
11051906,0.5092484186372506
14100569,0.8924058401932422
14028497,1.2928047111646082
14028048,0.7217207496330923
12008170,0.5102441013931133
13047725,0.2253527993025691
12012414,0.9710858538175552
11046499,0.6171342370784979
12004116,0.7982135657709125
14022382,0.677773603065434
12024253,1.4166904549338069
12007934,0.7773970245851227
13063321,0.5596342684965196
13020524,1.2333424614822293
13026042,0.9517346206014865
11026861,0.981904214452368
13033547,0.6222228368888248
14005496,0.4125166960092697
12009337,0.3506791308015917
12009314,1.080917938957605
13043565,0.20910770944629214
13034634,1.0967123204029876
11040794,0.6402668625635173
12024004,0.9918730435931606
11051273,1.080917938957605
12023331,0.45309829919711425
14021930,0.46647741157528266
13032193,0.1191395975297621
14013785,0.48417397221136355
13035249,1.0286648867458665
12011561,1.2879739579576128
12016407,0.71659420673472
13010539,0.9889637239474439
11032667,1.2472497823284199
13033205,0.4907548532886341
14012216,0.4263096782967338
12020903,0.8422136118827053
11045907,0.8924058401932422
13003863,0.7344444250449161
13041633,0.7169794974022445
14016774,0.6676859620055607
14017658,0.7387192826311428
14021938,0.5233809103864575
13057447,0.5216938970673198
13027375,1.2017592034397668
13051176,1.0685781778746941
11045723,0.7794145734638889
13101020,0.7908264166506367
12101421,1.080917938957605
13058241,0.5216231723817892
13027930,0.3754406568566652
12005326,1.2747009190202228
13043083,0.8061707630805705
11037849,0.5126659604042687
13018986,1.4850299976155543
12003740,0.6902773784904374
13009817,0.42038994420609144
13036568,1.2648452984380343
12019983,1.1589871738126585
13025410,0.5026197099141869
14039983,0.46123834972225985
13042412,1.080917938957605
11032508,0.7831861667047568
12012065,0.9004548097887483
13063490,0.3771581832967194
14024221,0.24302615761643148
13010991,1.085739816758919
11051456,0.8798479916271356
11020672,0.7645127031070633
14100566,0.5729562223238793
13055074,1.1695113750474793
12017092,1.122268372149832
12024409,1.344247718465689
12020984,0.5731545498606432
13058800,0.5612085123783898
14034152,0.43326200049060665
13010107,1.2136744627246632
